storeId,storeName,postalCode,latitude,longitude
15858,Best Buy Bee Cave,76234,33.2292482,-97.58950384
15859,Best Buy Brownsville,76710,31.51625164,-97.18872159
15960,Best Buy Cedar Hill,76502,31.07017509,-97.36611595
15970,Best Buy Cedar Park,75237,32.65931535,-96.87722159
15980,Best Buy City Base,75103,32.54597533,-95.85928157
16024,Best Buy College Station,78704,30.25958496,-97.7545816
16025,Best Buy Copperfield,75002,33.1282734,-96.6577567
16026,Best Buy Corpus Christi,75019,32.9544986,-96.9588279
16027,Best Buy Cypress,75205,32.8505666,-96.7882806
16028,Best Buy Denton,75022,33.0121747,-97.0718762
16043,Best Buy E El Paso,78248,29.59385733,-98.52928433
16044,Best Buy East Houston,78257,29.646618,-98.6099
16045,Best Buy El Paso,78258,29.63938009,-98.49485881
16586,Best Buy Eldorado Pkwy,78717,30.486856,-97.769633
16587,Best Buy Flower Mound,78759,30.402582,-97.744763
16692,Best Buy Fort Worth,78664,30.527165,-97.6881616
16699,Best Buy Forum,76054,32.85142599,-97.16876011
16700,Best Buy Frisco,76017,32.67331649,-97.19198765
16702,Best Buy Fry Road,76092,32.9377524,-97.1822326
16957,Best Buy Galleria,75218,32.82799815,-96.7085228
16958,Best Buy Georgetown,75080,32.97664921,-96.76619335
16960,Best Buy Grand Pky,78247,29.57906275,-98.44023625
17032,Best Buy Grapevine,77523,29.84158489,-94.85486155
17595,Best Buy Greenspoint,77840,30.61086,-96.312343
17642,Best Buy Gulfgate,76710,31.52674245,-97.1732093
18348,Best Buy Heritage Trace,78666,29.82805513,-97.98765676
19079,Best Buy Hulen,78209,29.49626791,-98.46935895
19091,Best Buy Humble,78257,29.60939545,-98.59720285
19097,Best Buy Hurst,77380,30.1695127,-95.47058935
19105,Best Buy Irving,77005,29.72118484,-95.42003814
19115,Best Buy Katy Freeway,78664,30.4994022,-97.61486305
19131,Best Buy Killeen,78382,28.02545459,-97.05130159
19532,Best Buy Lake Jackson,77584,29.579712,-95.382668
19548,Best Buy Laredo,76013,32.71574528,-97.15316232
19717,Best Buy Legacy,76248,32.93165015,-97.2272661
20270,Best Buy Lewisville,75791,32.2718963,-95.24291
20752,Best Buy Longview,77584,29.55266235,-95.39672866
20881,Best Buy Lubbock,78757,30.34868,-97.71605
20886,Best Buy Mansfield,76053,32.8279641,-97.20028452
20890,Best Buy Mcallen,78613,30.46964716,-97.80650642
20894,Best Buy Mckinney,77380,30.16441852,-95.45316704
20895,Best Buy Mesquite,75069,33.13223089,-96.65491072
20899,Best Buy Midland,78738,30.31041621,-97.94386039
20928,Best Buy Midway/LBJ,78758,30.39448423,-97.72745793
20931,Best Buy Mueller Airport,75605,32.53858824,-94.75008939
20939,Best Buy N Garland,79705,32.02949278,-102.129814
20940,Best Buy N Mcallen,75703,32.299295,-95.30348146
20944,Best Buy New Braunfels,77024,29.78099873,-95.53722453
20949,Best Buy North Austin,79925,31.77563137,-106.3810529
20957,Best Buy North Rim,77070,29.96157639,-95.53815131
20960,Best Buy Odessa,77904,28.86828575,-96.99508916
20966,Best Buy Park Lane,78216,29.51862284,-98.4925282
20969,Best Buy Pasadena,77546,29.54369875,-95.1500905
20974,Best Buy Pearland,75150,32.80662413,-96.62429943
20979,Best Buy Plano,76015,32.68096212,-97.13076089
20983,Best Buy Port Arthur,77642,29.94813476,-93.98971618
20987,Best Buy Rockwall,75040,32.95484408,-96.61484863
20996,Best Buy Round Rock,76543,31.09277932,-97.71729412
21010,Best Buy San Angelo,75104,32.60272027,-96.94473907
21013,Best Buy San Antonio,76502,31.07108263,-97.36763167
21022,Best Buy San Marcos,76904,31.42684341,-100.4988363
21023,Best Buy Sharpstown,79762,31.89413283,-102.3382183
21025,Best Buy Sherman,79606,32.39928573,-99.7627906
21030,Best Buy South Austin,76132,32.67896956,-97.39974837
21031,Best Buy South Fort Worth,75090,33.68862106,-96.58414504
21034,Best Buy Southpark Meadows,77056,29.73956228,-95.45982445
21037,Best Buy Spring,78041,27.55375747,-99.49776328
21038,Best Buy Sugar Land,78411,27.71204466,-97.37463226
21041,Best Buy Temple,77706,30.12397543,-94.15946443
21042,Best Buy Texarkana,76710,31.51562407,-97.18853296
21043,Best Buy The Woodlands,79414,33.53954765,-101.9242685
21045,Best Buy Tyler,78238,29.47038071,-98.62012436
21051,Best Buy Victoria,78247,29.59588787,-98.35019482
21055,Best Buy Victory Lakes,79912,31.81605326,-106.5434848
21057,Best Buy W San Antonio,79121,35.1851506,-101.9281957
21128,Best Buy Waco,77070,30.02175024,-95.5358006
21133,Best Buy Waxahachie,77057,29.74833392,-95.49499743
21136,Best Buy Weatherford,78412,27.73288819,-97.38218172
21174,Best Buy West El Paso,77551,29.2896648,-94.83537155
21471,Best Buy West Mcallen,78550,26.18687172,-97.68792188
21474,Best Buy West Oaks,78745,30.2177656,-97.79655605
21763,Best Buy Wichita Falls,78412,27.70509397,-97.36087375
21794,Best Buy Willowbrook,75104,32.59359916,-96.94637105
21825,Bible Hardware,75214,32.85470538,-96.73162158
22021,Bicycle Center Of Ft. Worth,77840,30.60827157,-96.31661106
22144,Bicycle World RGV Corpus,77505,29.63984856,-95.15707156
22160,Bicycle World RGV Harlingen,79407,33.57801021,-101.9045197
22366,Biedermann's Ace Hardware,78759,30.39896815,-97.74774275
22452,Big Bear Hardware,78503,26.1856833,-98.2359558
22453,Big Lake Ace Hardware,77056,29.74086506,-95.46450522
22454,Big R Stores - Dumas,75225,32.8642935,-96.7742085
22698,Bike and Radschopf,75965,31.64802519,-94.65321551
22751,Bike Farm,75230,32.90511663,-96.79462961
22752,Bike Land,75019,32.98515825,-96.99272415
22754,Bike Mart -  Richardson,75080,32.96682071,-96.76061541
22755,Bike Mart - Dallas Preston Hollow,75034,33.10229,-96.815593
22756,Bike Mart - Hollyhock/Prosper,75206,32.83342661,-96.77344306
22757,Bike Mart - McKinney,75070,33.16930627,-96.68839188
22783,Bike Mart - Trailhead,78216,29.51826705,-98.49547585
22786,Bike Mart - White Rock Lake,78041,27.55246195,-99.50058655
23002,Bike Sport Höhn,78629,29.52164484,-97.4442316
23006,BIKEALOT,79735,30.89440506,-102.8958217
23037,Bill's Bikes,76105,32.71237536,-97.28671594
23041,Blue Ribbon Country Store,79720,32.2275528,-101.4709166
24092,Blue Star Bike Shop,76177,32.90148735,-97.32481495
24100,Blue Tomato Shop Freiburg,78257,29.61425545,-98.5993448
24102,Blue Tomato Shop Karlsruhe,77380,30.1644527,-95.4528332
24262,Bluebonnet Walking & Running,75225,32.86729326,-96.77180964
25857,Blur Cycleworks,78521,25.9522453,-97.50297435
26576,Boaz Department Store,78258,29.61166485,-98.51196161
26593,Boot Barn,77479,29.59494849,-95.62379157
26803,Boot Barn,78258,29.61048515,-98.5121614
26804,Boot Barn,77380,30.13154937,-95.44611564
29939,Boot Barn,75075,33.0077568,-96.7092797
29940,Boot Barn,75024,33.09526105,-96.80143205
29943,Boot Barn,76092,32.9387936,-97.1172703
31477,Boot Barn,79606,32.40053085,-99.76116345
31723,Boot Barn,76901,31.43351501,-100.5021647
31730,Boot Barn,75092,33.68355187,-96.61115829
31731,Boot Barn,76087,32.72736315,-97.78302605
31734,Boot Barn,76135,32.8065375,-97.42615962
31742,Boot Barn,76063,32.59653407,-97.15015917
31745,Boot Barn,75028,33.06965418,-97.08033316
31772,Boot Barn,77388,30.04961649,-95.43241816
31779,Boot Barn,78223,29.35048088,-98.43616128
31780,Boot Barn,78232,29.60848511,-98.46016132
31781,Boot Barn,78738,30.30549653,-97.94416047
31840,Boot Barn,78723,30.30649654,-97.70916009
31908,Boot Barn,78130,29.7304871,-98.07216068
31914,Boot Barn,77346,29.99649147,-95.16215591
31930,Boot Barn,75040,32.94553978,-96.61415829
31931,Boot Barn,77429,29.96503349,-95.69097157
31935,Boot Barn,75087,32.90384654,-96.45333116
31969,Boot Barn,76504,31.09250942,-97.38415955
31970,Boot Barn,77566,29.04447586,-95.4561564
31971,Boot Barn,78253,29.48866483,-98.70961162
31982,Boot Barn,77573,29.47248288,-95.0941558
31984,Boot Barn,79936,31.7565203,-106.2651741
31985,Boot Barn,78504,26.2754305,-98.21516092
